Triads,TPMA,TPMB,TPMC
Mhu08Ag10650_Mhu08Bg09250_Mhu09Cg08580,3.77234,14.03,8.95295
Mhu08Ag10660_Mhu08Bg09260_Mhu09Cg08590,8.00982,2.9346,8.92976
Mhu08Ag10670_Mhu08Bg09270_Mhu09Cg08600,7.80995,42.2704,33.9424
Mhu08Ag10700_Mhu08Bg09280_Mhu09Cg08630,14.4841,9.32325,8.65062
Mhu08Ag10710_Mhu08Bg09290_Mhu09Cg08640,4.20388,39.0223,2.33333
Mhu08Ag10750_Mhu08Bg09320_Mhu09Cg08670,61.7486,41.7977,2.33333
Mhu08Ag10770_Mhu08Bg09340_Mhu09Cg08690,3.38066,4.11239,2.58137
Mhu08Ag10790_Mhu08Bg09360_Mhu09Cg08710,22.396,11.2471,13.7841
Mhu08Ag10900_Mhu08Bg09520_Mhu09Cg08870,2.8877,2.42149,2.66151
Mhu08Ag11000_Mhu08Bg09660_Mhu09Cg08920,8.08139,22.9768,3.40082
Mhu08Ag11020_Mhu08Bg09670_Mhu09Cg08940,2.98311,5.6181,3.57424
Mhu08Ag11030_Mhu08Bg09690_Mhu09Cg08970,54.1779,33.5153,31.3669
Mhu08Ag11090_Mhu08Bg09760_Mhu09Cg09030,19.1738,13.5861,15.6132
Mhu08Ag11100_Mhu08Bg09770_Mhu09Cg09040,41.6902,102.623,137.667
Mhu08Ag11150_Mhu08Bg09850_Mhu09Cg09080,8.06915,5.65811,4.09741
Mhu08Ag11160_Mhu08Bg09870_Mhu09Cg09090,14.8015,12.5581,29.5713
Mhu08Ag11170_Mhu08Bg09880_Mhu09Cg09100,4.40114,3.10104,3.56004
Mhu08Ag11210_Mhu08Bg09910_Mhu09Cg09130,6.27484,7.52101,3.83662
Mhu08Ag11340_Mhu08Bg09970_Mhu09Cg09250,6.60529,13.7193,8.89366
Mhu08Ag11360_Mhu08Bg09990_Mhu09Cg09270,25.4213,16.6212,26.4906
Mhu08Ag11530_Mhu08Bg10130_Mhu09Cg09340,7.29724,4.49273,3.66399
Mhu08Ag11540_Mhu08Bg10140_Mhu09Cg09350,54.449,2.38108,10.4375
Mhu08Ag11660_Mhu08Bg10160_Mhu09Cg09390,13.7664,5.16433,7.67444
Mhu08Ag11760_Mhu08Bg10200_Mhu09Cg09450,6.6066,11.3059,6.11829
Mhu08Ag11780_Mhu08Bg10210_Mhu09Cg09470,7.46557,14.1805,33.29
Mhu08Ag11790_Mhu08Bg10220_Mhu09Cg09480,136.294,533.228,394.326
Mhu08Ag11800_Mhu08Bg10230_Mhu09Cg09490,5.18734,11.8522,14.7768
Mhu08Ag11820_Mhu08Bg10240_Mhu09Cg09500,5.15022,2.61451,2.52808
Mhu08Ag11850_Mhu08Bg10270_Mhu09Cg09540,2.33333,3.82477,2.51002
Mhu08Ag11860_Mhu08Bg10280_Mhu09Cg09550,13.2751,3.45534,4.55517
Mhu08Ag11870_Mhu08Bg10300_Mhu09Cg09560,8.7308,12.2539,40.5316
Mhu08Ag11940_Mhu08Bg10370_Mhu10Cg07720,2.75642,2.55023,2.84279
Mhu08Ag11950_Mhu08Bg10380_Mhu10Cg07740,2.33333,2.33333,3.12833
Mhu08Ag12000_Mhu08Bg10410_Mhu10Cg07770,2.33333,30.8266,2.97003
Mhu08Ag12010_Mhu08Bg10420_Mhu10Cg07780,14.3085,11.333,8.24166
Mhu08Ag12030_Mhu08Bg10430_Mhu10Cg07790,70.1822,112.93,72.9354
Mhu08Ag12100_Mhu08Bg10470_Mhu10Cg07860,4.90761,5.48233,3.93146
Mhu08Ag12160_Mhu08Bg10510_Mhu10Cg07900,2.33333,34.0128,37.3139
Mhu08Ag12180_Mhu08Bg10520_Mhu10Cg07930,21.011,27.2461,49.7374
Mhu08Ag12210_Mhu08Bg10540_Mhu10Cg07950,16.4864,14.9787,13.2223
Mhu08Ag12230_Mhu08Bg10560_Mhu10Cg07960,5.4407,2.83999,2.71941
Mhu08Ag12250_Mhu08Bg10570_Mhu10Cg07980,2.75258,2.82628,2.33333
Mhu08Ag12300_Mhu08Bg10610_Mhu10Cg08030,2.33333,2.33333,2.33333
Mhu08Ag12420_Mhu08Bg10690_Mhu10Cg08070,2.33333,2.33333,2.33333
Mhu08Ag12530_Mhu08Bg10740_Mhu10Cg08170,2.45146,2.33333,2.33333
Mhu08Ag12540_Mhu08Bg10750_Mhu10Cg08150,4.8369,6.86811,6.46415
Mhu08Ag12550_Mhu08Bg10760_Mhu10Cg08080,2.95486,2.82577,6.52032
Mhu08Ag12630_Mhu08Bg10830_Mhu10Cg08280,2.6181,4.50335,7.35296
Mhu08Ag12680_Mhu08Bg10890_Mhu10Cg08320,2.33333,2.33333,2.33333
Mhu08Ag12820_Mhu08Bg10930_Mhu10Cg08420,7.41525,5.89605,5.33432
Mhu09Ag00470_Mhu09Bg00190_Mhu09Cg00420,9.46947,8.59888,8.31827
Mhu09Ag00480_Mhu09Bg00200_Mhu09Cg00430,14.2588,7.04664,11.3868
Mhu09Ag00600_Mhu09Bg00260_Mhu09Cg00610,13.9221,4.95405,2.33333
Mhu09Ag01170_Mhu09Bg00530_Mhu09Cg00850,156.783,13.3531,43.8751
Mhu09Ag01220_Mhu09Bg00560_Mhu09Cg00890,2.33333,5.51494,12.51
Mhu09Ag01240_Mhu09Bg00600_Mhu09Cg00930,5.88911,12.4916,4.31471
Mhu09Ag01400_Mhu09Bg00780_Mhu09Cg01020,25.6005,9.24744,22.7159
Mhu09Ag01550_Mhu09Bg00920_Mhu09Cg01160,2.33333,2.33333,2.33333
Mhu09Ag01580_Mhu09Bg00960_Mhu09Cg01200,14.0629,17.757,8.07487
Mhu09Ag01590_Mhu09Bg00970_Mhu09Cg01210,10.5235,5.28612,2.33333
Mhu09Ag01610_Mhu09Bg00980_Mhu09Cg01230,13.7922,8.51511,13.0215
Mhu09Ag01620_Mhu09Bg00990_Mhu09Cg01240,5.72444,2.92655,2.33333
Mhu09Ag01640_Mhu09Bg01000_Mhu09Cg01260,7.99794,5.91128,7.39572
Mhu09Ag01740_Mhu09Bg01040_Mhu09Cg01330,2.44261,2.37166,2.54483
Mhu09Ag02790_Mhu09Bg01610_Mhu09Cg01630,27.9587,31.8221,13.7598
Mhu09Ag02800_Mhu09Bg01620_Mhu09Cg01640,2.36545,2.42538,2.33333
Mhu09Ag03250_Mhu09Bg01820_Mhu09Cg01730,2.61003,2.45887,2.56473
Mhu09Ag03550_Mhu09Bg01900_Mhu09Cg01810,25.3766,7.42722,22.7479
Mhu09Ag03960_Mhu09Bg02050_Mhu09Cg02050,20.8782,13.055,9.49032
Mhu09Ag03990_Mhu09Bg02080_Mhu09Cg02080,2.38,4.23498,2.42159
Mhu09Ag04240_Mhu09Bg02170_Mhu09Cg02150,2.33333,2.33333,2.33333
Mhu09Ag04250_Mhu09Bg02190_Mhu09Cg02160,71.0622,184.571,76.2404
Mhu09Ag04340_Mhu09Bg02300_Mhu09Cg02310,4.6224,2.33333,3.38131
Mhu09Ag04480_Mhu09Bg02430_Mhu09Cg02390,7.60868,12.5173,9.01387
Mhu09Ag04500_Mhu09Bg02440_Mhu09Cg02400,10.9054,2.33333,2.80998
Mhu09Ag04550_Mhu09Bg02480_Mhu09Cg02470,2.52519,2.33333,3.37931
Mhu09Ag04630_Mhu09Bg02540_Mhu09Cg02530,4.74764,9.75205,2.33333
Mhu09Ag04640_Mhu09Bg02560_Mhu09Cg02540,2.33333,2.33333,3.1571
Mhu09Ag04680_Mhu09Bg02700_Mhu09Cg02590,3.17978,5.01508,4.04028
Mhu09Ag04730_Mhu09Bg02800_Mhu09Cg02620,2.3833,13.7514,5.29555
Mhu09Ag04750_Mhu09Bg02840_Mhu09Cg02650,15.6912,20.0646,8.83549
Mhu09Ag04760_Mhu09Bg02870_Mhu09Cg02660,4.45339,8.05905,3.94736
Mhu09Ag04850_Mhu09Bg02930_Mhu09Cg02720,2.33333,2.33333,2.33333
Mhu09Ag04900_Mhu09Bg02960_Mhu09Cg02750,14.1907,3.70341,3.58789
Mhu09Ag04930_Mhu09Bg02990_Mhu09Cg02770,8.99066,6.36098,11.3369
Mhu09Ag04950_Mhu09Bg03000_Mhu09Cg02790,2.66122,2.74441,4.09054
Mhu09Ag05050_Mhu09Bg03060_Mhu09Cg02860,6.46396,6.76461,12.6143
Mhu09Ag05060_Mhu09Bg03050_Mhu09Cg02870,2.51771,2.33333,2.33333
Mhu09Ag05070_Mhu09Bg03040_Mhu09Cg02880,4.91859,4.07829,2.8311
Mhu09Ag05160_Mhu09Bg03100_Mhu09Cg02930,44.047,18.1075,49.9124
Mhu09Ag05180_Mhu09Bg03110_Mhu09Cg02950,15.7279,99.6323,89.4977
Mhu09Ag05220_Mhu09Bg03150_Mhu09Cg02990,2.44364,2.33333,2.33333
Mhu09Ag05240_Mhu09Bg03170_Mhu09Cg03000,11.4887,21.7171,30.7715
Mhu09Ag05250_Mhu09Bg03180_Mhu09Cg03010,18.5297,2.33333,30.0513
Mhu09Ag05260_Mhu09Bg03190_Mhu09Cg03020,13.0302,2.60818,4.79751
Mhu09Ag05270_Mhu09Bg03210_Mhu09Cg03040,3.37146,4.75029,6.11665
Mhu09Ag05330_Mhu09Bg03230_Mhu09Cg03080,3.7435,7.59621,4.12319
Mhu09Ag05380_Mhu09Bg03270_Mhu09Cg03130,23.0515,6.2372,28.8741
Mhu09Ag05410_Mhu09Bg03290_Mhu09Cg03140,9.90855,2.44356,2.33333
Mhu09Ag05460_Mhu09Bg03320_Mhu09Cg03160,2.53201,2.33333,2.33333
Mhu09Ag05490_Mhu09Bg03340_Mhu09Cg03180,45.2036,20.6186,14.7119
Mhu09Ag05500_Mhu09Bg03350_Mhu09Cg03190,3.54013,4.87224,4.23759
Mhu09Ag05520_Mhu09Bg03380_Mhu09Cg03210,2.39669,5.64572,2.33333
Mhu09Ag05590_Mhu09Bg03470_Mhu09Cg03250,3.90685,23.7592,3.54319
Mhu09Ag05670_Mhu09Bg03580_Mhu09Cg03340,2.33333,3.64044,2.47889
Mhu09Ag05780_Mhu09Bg03610_Mhu09Cg03430,2.33333,3.59589,2.33333
Mhu09Ag05850_Mhu09Bg03710_Mhu09Cg03480,34.783,20.1081,21.4446
Mhu09Ag05860_Mhu09Bg03730_Mhu09Cg03500,50.9509,4.21664,9.23199
Mhu09Ag05940_Mhu09Bg03740_Mhu09Cg03530,2.47913,2.43345,2.33333
Mhu09Ag05980_Mhu09Bg03770_Mhu09Cg03540,39.7035,2.33333,8.54033
Mhu09Ag06180_Mhu09Bg04010_Mhu09Cg03720,2.33333,2.33333,2.40181
Mhu09Ag06260_Mhu09Bg04100_Mhu09Cg03820,198.554,2.33333,88.7419
Mhu09Ag06270_Mhu09Bg04110_Mhu09Cg03830,19.1399,2.33333,19.9458
Mhu09Ag06280_Mhu09Bg04120_Mhu09Cg03850,33.572,36.6411,28.0199
Mhu09Ag06340_Mhu09Bg04180_Mhu09Cg03920,2.68812,2.74368,2.33333
Mhu09Ag06410_Mhu09Bg04240_Mhu09Cg03970,5.0315,5.92769,7.09362
Mhu09Ag06420_Mhu09Bg04280_Mhu09Cg04030,6.89884,25.6707,3.49659
Mhu09Ag06450_Mhu09Bg04300_Mhu09Cg04050,20.6322,32.6525,7.708
Mhu09Ag06470_Mhu09Bg04340_Mhu09Cg04070,30.1441,38.8003,2.33333
Mhu09Ag06560_Mhu09Bg04390_Mhu09Cg04100,2.33333,2.33333,2.33333
Mhu09Ag06570_Mhu09Bg04400_Mhu09Cg04110,2.36509,2.65221,2.33333
Mhu09Ag06590_Mhu09Bg04460_Mhu09Cg04160,2.52686,40.2447,3.26512
Mhu09Ag06630_Mhu09Bg04540_Mhu09Cg04250,4.18333,4.91785,4.1824
Mhu09Ag06650_Mhu09Bg04560_Mhu09Cg04240,8.94059,2.33333,2.33333
Mhu09Ag06660_Mhu09Bg04570_Mhu09Cg04230,6.86217,2.7365,3.6123
Mhu09Ag06690_Mhu09Bg04590_Mhu09Cg04190,15.6303,3.44085,2.33333
Mhu09Ag06710_Mhu09Bg04640_Mhu09Cg04290,2.52995,2.63069,2.33333
Mhu09Ag06780_Mhu09Bg04760_Mhu09Cg04360,2.58152,4.17266,2.77789
Mhu09Ag06790_Mhu09Bg04780_Mhu09Cg04380,2.33333,2.33333,2.33333
Mhu09Ag06820_Mhu09Bg04790_Mhu09Cg04400,2.33333,2.33333,2.33333
Mhu09Ag06860_Mhu09Bg04840_Mhu09Cg04430,2.33333,2.33333,2.33333
Mhu09Ag06880_Mhu09Bg04850_Mhu09Cg04440,2.33333,6.24759,7.56112
Mhu09Ag06910_Mhu09Bg04890_Mhu09Cg04490,28.3056,15.733,27.3652
Mhu09Ag06930_Mhu09Bg04930_Mhu09Cg04530,5.11543,3.22458,6.4272
Mhu09Ag06970_Mhu09Bg04990_Mhu09Cg04570,20.3015,10.5099,2.74346
Mhu09Ag06990_Mhu09Bg05000_Mhu09Cg04580,7.77807,17.444,6.18365
Mhu09Ag07100_Mhu09Bg05090_Mhu09Cg04640,3.19494,5.61894,5.1209
Mhu09Ag07120_Mhu09Bg05100_Mhu09Cg04650,4.37131,4.38994,2.61678
Mhu09Ag07260_Mhu09Bg05310_Mhu09Cg04810,16.4269,16.203,4.06177
Mhu09Ag07420_Mhu09Bg05460_Mhu09Cg04860,17.6822,1109.91,1543.06
Mhu09Ag07430_Mhu09Bg05470_Mhu09Cg04870,4.14521,3.39598,2.33333
Mhu09Ag07440_Mhu09Bg05510_Mhu09Cg04890,2.33333,2.33333,2.33333
Mhu09Ag07450_Mhu09Bg05520_Mhu09Cg04900,6.00577,6.98492,5.60596
Mhu09Ag07530_Mhu09Bg05620_Mhu09Cg05010,44.3049,71.3979,2.64984
Mhu09Ag07660_Mhu09Bg05700_Mhu09Cg05050,20.1829,6.88773,11.3633
Mhu09Ag07710_Mhu09Bg05740_Mhu09Cg05090,2.33333,2.33333,2.48164
Mhu09Ag07740_Mhu09Bg05760_Mhu09Cg05140,2.80435,5.89018,6.43889
Mhu09Ag07750_Mhu09Bg05770_Mhu09Cg05150,2.33333,2.33333,2.33333
Mhu09Ag07830_Mhu09Bg05830_Mhu09Cg05250,2.33333,2.33333,2.33333
Mhu09Ag07840_Mhu09Bg05850_Mhu09Cg05240,6.24504,4.00143,8.09486
Mhu09Ag07940_Mhu09Bg05870_Mhu09Cg05220,7.48541,5.02512,8.36374
Mhu09Ag08080_Mhu09Bg05950_Mhu09Cg05350,2.47422,2.50431,5.09085
Mhu09Ag08090_Mhu09Bg05960_Mhu09Cg05360,2.33333,2.33333,2.33333
Mhu09Ag08120_Mhu09Bg06020_Mhu09Cg05430,3.75172,2.52156,2.33333
Mhu09Ag08190_Mhu09Bg06050_Mhu09Cg05470,18.585,15.8994,4.9136
Mhu09Ag08200_Mhu09Bg06060_Mhu09Cg05480,5.89599,2.33333,4.76698
Mhu09Ag08270_Mhu09Bg06120_Mhu09Cg05530,9.26315,5.22175,3.58872
Mhu09Ag08300_Mhu09Bg06130_Mhu09Cg05570,11.9978,2.42434,3.36122
Mhu09Ag08520_Mhu09Bg06360_Mhu09Cg05730,2.33333,2.33333,2.35744
Mhu09Ag08660_Mhu09Bg06380_Mhu09Cg05760,3.94425,2.33333,2.55235
Mhu09Ag08700_Mhu09Bg06480_Mhu09Cg05830,13.9478,2.33333,2.88249
Mhu09Ag08820_Mhu09Bg06590_Mhu09Cg06000,5.42159,5.84731,8.851
Mhu09Ag08850_Mhu09Bg06610_Mhu09Cg06030,3.68689,2.33333,13.6363
Mhu09Ag08880_Mhu09Bg06640_Mhu09Cg06050,10.0595,7.47395,7.63725
Mhu09Ag08980_Mhu09Bg06760_Mhu09Cg06180,24.1508,18.2964,10.1303
Mhu09Ag09020_Mhu09Bg06800_Mhu09Cg06220,2.33333,2.80139,2.68007
Mhu09Ag09050_Mhu09Bg06830_Mhu09Cg06250,2.33333,4.28599,4.46259
Mhu09Ag09080_Mhu09Bg06860_Mhu09Cg06270,13.7882,11.3471,5.97174
Mhu09Ag09110_Mhu09Bg06920_Mhu09Cg06350,7.62437,35.7789,88.1786
Mhu09Ag09150_Mhu09Bg06960_Mhu09Cg06380,2.33333,2.33333,2.33333
Mhu09Ag09190_Mhu09Bg07030_Mhu09Cg06400,176.93,19.3805,17.2823
Mhu09Ag09210_Mhu09Bg07040_Mhu09Cg06450,21.4173,11.4559,5.02257
Mhu09Ag09310_Mhu09Bg07100_Mhu09Cg06500,2.54013,6.35727,2.33333
Mhu09Ag09320_Mhu09Bg07120_Mhu09Cg06520,11.579,9.12327,14.7212
Mhu09Ag09330_Mhu09Bg07130_Mhu09Cg06530,3.50741,76.3524,2.33333
Mhu09Ag09350_Mhu09Bg07150_Mhu09Cg06550,5.67682,3.70388,3.23299
Mhu09Ag09380_Mhu09Bg07190_Mhu09Cg06580,2.33333,85.6295,39.9347
Mhu09Ag09400_Mhu09Bg07210_Mhu09Cg06610,11.0273,7.14573,6.78619
Mhu09Ag09410_Mhu09Bg07220_Mhu09Cg06620,32.7483,2.33333,40.3215
Mhu09Ag09430_Mhu09Bg07240_Mhu09Cg06630,4.03816,12.9323,4.02061
Mhu09Ag09440_Mhu09Bg07250_Mhu09Cg06640,10.5856,14.4009,3.32982
Mhu09Ag09450_Mhu09Bg07270_Mhu09Cg06660,11.1328,3.59313,2.47173
Mhu09Ag09490_Mhu09Bg07440_Mhu09Cg06710,2.69019,20.2871,3.33515
Mhu09Ag09530_Mhu09Bg07520_Mhu09Cg06780,16.3392,25.8613,27.8386
Mhu09Ag09550_Mhu09Bg07540_Mhu09Cg06800,192.22,185.728,2.33333
Mhu09Ag09560_Mhu09Bg07550_Mhu09Cg06810,25.2988,18.8939,23.7485
Mhu09Ag09660_Mhu09Bg07610_Mhu09Cg06920,3.37066,3.1172,72.9695
Mhu09Ag09690_Mhu09Bg07630_Mhu09Cg06930,2.33333,2.54883,2.33333
Mhu09Ag09780_Mhu09Bg07730_Mhu09Cg06990,17.7021,5.33231,18.3372
Mhu09Ag09820_Mhu09Bg07770_Mhu09Cg07010,3.72741,2.41029,4.02267
Mhu09Ag09830_Mhu09Bg07780_Mhu09Cg07020,16.1973,14.9742,5.38975
Mhu09Ag09870_Mhu09Bg07790_Mhu09Cg07070,2.33333,30.2168,62.9464
Mhu09Ag09910_Mhu09Bg07810_Mhu09Cg07100,2.48451,11.4841,2.33333
Mhu09Ag09930_Mhu09Bg07820_Mhu09Cg07120,13.1438,3.59984,12.7977
Mhu09Ag09940_Mhu09Bg07830_Mhu09Cg07130,2.97374,19.059,7.05211
Mhu09Ag09970_Mhu09Bg07860_Mhu09Cg07170,2.33333,2.68073,2.64676
Mhu09Ag09990_Mhu09Bg07920_Mhu09Cg07190,2.68654,2.82349,3.0672
Mhu09Ag10020_Mhu09Bg08050_Mhu09Cg07230,4.36028,3.31701,4.18538
Mhu09Ag10030_Mhu09Bg08060_Mhu09Cg07240,2.33333,2.33333,2.33333
Mhu09Ag10090_Mhu09Bg08140_Mhu09Cg07320,8.58732,16.3618,10.9638
Mhu09Ag10130_Mhu09Bg08170_Mhu09Cg07400,2.33333,2.33333,2.33333
Mhu09Ag10140_Mhu09Bg08180_Mhu09Cg07410,2.45131,3.07076,2.41977
Mhu09Ag10170_Mhu09Bg08220_Mhu09Cg07460,14.5615,4.45984,3.79455
Mhu09Ag10210_Mhu09Bg08260_Mhu09Cg07480,3.82012,2.33333,2.33333
Mhu09Ag10230_Mhu09Bg08280_Mhu09Cg07520,2.33333,2.33333,2.33333
Mhu09Ag10260_Mhu09Bg08290_Mhu09Cg07540,3.41462,2.41,4.52677
Mhu09Ag10320_Mhu09Bg08300_Mhu09Cg07570,52.2612,14.351,17.7646
Mhu09Ag10400_Mhu09Bg08330_Mhu09Cg07610,4.82726,2.87945,2.42539
Mhu09Ag10430_Mhu09Bg08360_Mhu09Cg07630,9.68341,16.9834,10.3556
Mhu09Ag10450_Mhu09Bg08370_Mhu09Cg07650,11.7058,2.33333,40.4191
Mhu09Ag10580_Mhu09Bg08500_Mhu09Cg07760,2.33333,10.6073,18.1116
Mhu09Ag11010_Mhu09Bg08560_Mhu09Cg07910,9.22407,5.05792,7.873
Mhu09Ag11090_Mhu09Bg08590_Mhu07Cg10890,6.55483,3.41002,6.57776
Mhu09Ag11160_Mhu09Bg08680_Mhu07Cg10940,10.1858,15.2911,25.2839
Mhu10Ag00140_Mhu10Bg00130_Mhu03Cg00160,3.59128,9.83145,6.44155
Mhu10Ag00150_Mhu10Bg00140_Mhu03Cg00180,34.0233,56.3857,86.5037
Mhu10Ag00170_Mhu10Bg00150_Mhu03Cg00210,12.0791,10.9797,10.5818
Mhu10Ag00190_Mhu10Bg00170_Mhu03Cg00230,4.2531,13.6005,10.7881
Mhu10Ag00240_Mhu10Bg00320_Mhu03Cg00300,32.7813,48.0103,23.7991
Mhu10Ag00250_Mhu10Bg00330_Mhu03Cg00310,11.1735,35.7377,4.44621
Mhu10Ag00260_Mhu10Bg00350_Mhu03Cg00320,90.2373,36.0253,90.592
Mhu10Ag00300_Mhu10Bg00390_Mhu10Cg01980,5.43682,24.2222,6.87538
Mhu10Ag00310_Mhu10Bg00410_Mhu10Cg02000,3.03453,7.72769,3.74681
Mhu10Ag00320_Mhu10Bg00430_Mhu10Cg02020,6.32945,15.4795,14.9124
Mhu10Ag00330_Mhu10Bg00470_Mhu10Cg02050,2.446,2.70308,6.55872
Mhu10Ag00340_Mhu10Bg00480_Mhu10Cg02060,2.33333,3.49593,5.38633
Mhu10Ag00360_Mhu10Bg00530_Mhu10Cg02120,11.3403,9.69536,5.51105
Mhu10Ag00390_Mhu10Bg00550_Mhu10Cg02140,4.78628,5.95431,10.5133
Mhu10Ag00420_Mhu10Bg00630_Mhu10Cg02190,2.36906,2.54553,3.16242
Mhu10Ag00430_Mhu10Bg00640_Mhu10Cg02210,4.83553,28.3625,7.81804
Mhu10Ag00450_Mhu10Bg00670_Mhu10Cg02240,15.6434,6.97535,4.52423
Mhu10Ag00460_Mhu10Bg00680_Mhu10Cg02250,9.11843,8.69381,13.5062
Mhu10Ag00480_Mhu10Bg00710_Mhu10Cg02290,7.65713,17.981,53.6838
Mhu10Ag00490_Mhu10Bg00730_Mhu10Cg02300,16.027,4.96986,13.804
Mhu10Ag00500_Mhu10Bg00740_Mhu10Cg02310,2.33333,4.53388,2.33333
Mhu10Ag00540_Mhu10Bg00780_Mhu10Cg02350,2.85165,4.48089,2.43578
Mhu10Ag00560_Mhu10Bg00830_Mhu10Cg02430,2.48382,10.0828,101.121
Mhu10Ag00590_Mhu10Bg00850_Mhu10Cg02470,3.98399,4.61622,24.8283
Mhu10Ag00610_Mhu10Bg00870_Mhu10Cg02490,86.9234,71.5734,17.5829
Mhu10Ag00620_Mhu10Bg00880_Mhu10Cg02500,9.54469,177.818,3.38122
Mhu10Ag00630_Mhu10Bg00890_Mhu10Cg02510,2.33333,2.33333,3.21608
Mhu10Ag00670_Mhu10Bg00930_Mhu10Cg02570,7.73732,6.6411,4.57006
Mhu10Ag00680_Mhu10Bg00940_Mhu10Cg02590,42.8405,14.2744,57.4082
Mhu10Ag00710_Mhu10Bg00950_Mhu10Cg02610,2.71083,21.919,20.83
Mhu10Ag00730_Mhu10Bg00960_Mhu10Cg02630,2.33333,4.88771,2.75586
Mhu10Ag00740_Mhu10Bg00970_Mhu10Cg02640,12.377,17.879,14.4241
Mhu10Ag00780_Mhu10Bg01020_Mhu10Cg02650,2.69803,2.33333,2.56368
Mhu10Ag00800_Mhu10Bg01050_Mhu10Cg02690,2.62921,2.33333,3.50838
Mhu10Ag00810_Mhu10Bg01060_Mhu10Cg02700,2.33333,7.21246,21.1881
Mhu10Ag00840_Mhu10Bg01070_Mhu10Cg02730,2.33333,3.62417,4.64113
Mhu10Ag00860_Mhu10Bg01090_Mhu10Cg02740,50.2847,8.70715,2.94221
Mhu10Ag00870_Mhu10Bg01100_Mhu10Cg02750,2.33333,5.22148,8.20491
Mhu10Ag00890_Mhu10Bg01130_Mhu10Cg02780,3.00686,2.33333,3.26042
Mhu10Ag00910_Mhu10Bg01140_Mhu10Cg02800,2.33333,2.46488,2.33333
Mhu10Ag00940_Mhu10Bg01160_Mhu10Cg02840,4.84686,46.6525,2.96124
Mhu10Ag00970_Mhu10Bg01200_Mhu10Cg02860,6.68716,11.3127,6.27799
Mhu10Ag01080_Mhu10Bg01320_Mhu10Cg02950,2.33333,2.59939,2.33333
Mhu10Ag01190_Mhu10Bg01420_Mhu10Cg03010,15.6143,14.6112,11.2493
Mhu10Ag01220_Mhu10Bg01470_Mhu10Cg03030,6.65038,5.16183,8.75601
Mhu10Ag01270_Mhu10Bg01540_Mhu10Cg03190,2.38363,2.33333,2.33333
Mhu10Ag01280_Mhu10Bg01550_Mhu10Cg03200,30.8738,5.93002,21.8521
Mhu10Ag01290_Mhu10Bg01590_Mhu10Cg03230,2.33333,2.33333,2.33333
Mhu10Ag01310_Mhu10Bg01610_Mhu10Cg03270,26.4988,8.85369,3.44476
Mhu10Ag01320_Mhu10Bg01620_Mhu10Cg03280,11.9025,24.3221,5.21221
Mhu10Ag01330_Mhu10Bg01630_Mhu10Cg03290,8.9288,3.77763,3.67368
Mhu10Ag01340_Mhu10Bg01650_Mhu10Cg03320,2.79478,4.86604,2.7498
Mhu10Ag01380_Mhu10Bg01680_Mhu10Cg03360,2.62673,2.33333,2.57998
Mhu10Ag01420_Mhu10Bg01730_Mhu10Cg03400,67.8295,148.7,9.86038
Mhu10Ag01470_Mhu10Bg01770_Mhu10Cg03410,140.673,18.6208,7.10764
Mhu10Ag01500_Mhu10Bg01800_Mhu10Cg03470,6.33468,5.30813,6.52105
Mhu10Ag01530_Mhu10Bg01820_Mhu10Cg03490,11.2489,37.8645,13.3258
Mhu10Ag01640_Mhu10Bg01880_Mhu10Cg03570,2.33333,2.33333,2.33333
Mhu10Ag01720_Mhu10Bg01940_Mhu10Cg03640,2.40504,2.33333,2.33333
Mhu10Ag01760_Mhu10Bg01990_Mhu10Cg03660,4.46529,2.33333,2.55758
Mhu10Ag01780_Mhu10Bg02000_Mhu10Cg03690,2.33333,2.33333,2.33333
Mhu10Ag01850_Mhu10Bg02070_Mhu10Cg03730,15.2317,18.444,20.5636
Mhu10Ag01860_Mhu10Bg02080_Mhu10Cg03740,9.86261,12.6442,7.13469
Mhu10Ag01880_Mhu10Bg02090_Mhu10Cg03750,31.7809,48.4028,52.5154
Mhu10Ag01920_Mhu10Bg02160_Mhu10Cg03800,10.6799,10.8245,12.024
Mhu10Ag01940_Mhu10Bg02200_Mhu10Cg03850,48.3786,4.09248,8.75235
Mhu10Ag01990_Mhu10Bg02240_Mhu10Cg03900,7.87689,9.74517,22.2708
Mhu10Ag02000_Mhu10Bg02250_Mhu10Cg03910,15.126,2.33333,2.33333
Mhu10Ag02060_Mhu10Bg02290_Mhu10Cg04010,2.58307,3.57311,4.03218
Mhu10Ag02070_Mhu10Bg02300_Mhu10Cg04020,440.304,296.767,171.623
Mhu10Ag02110_Mhu10Bg02310_Mhu10Cg04030,2.33333,7.58555,4.92136
Mhu10Ag02120_Mhu10Bg02330_Mhu10Cg04040,4.94982,13.4105,2.50905
Mhu10Ag02160_Mhu10Bg02390_Mhu10Cg04080,6.59743,3.58465,6.33129
Mhu10Ag02190_Mhu10Bg02410_Mhu10Cg04090,2.33333,2.91645,2.38418
Mhu10Ag02200_Mhu10Bg02420_Mhu10Cg04100,77.4911,42.9274,50.5644
Mhu10Ag02210_Mhu10Bg02430_Mhu10Cg04110,6.24591,7.13863,2.70819
Mhu10Ag02230_Mhu10Bg02460_Mhu10Cg04120,3.1435,4.8685,15.2353
Mhu10Ag02260_Mhu10Bg02500_Mhu10Cg04160,2.53198,2.33333,4.87369
